client_id,Naive_24h_MAE,Naive_168h_MAE,Naive_Blend_MAE,LightGBM_MAE,XGBoost_MAE,LGB_XGB_Blend_MAE,Routed_Best_MAE,Chicken_Dinner_MAE
MT_187,23.10930897340292,13.112105393984612,19.084793686303737,16.544812544769158,16.6990385628031,16.614214562828582,16.6990385628031,17.311817488404653
MT_188,4.264736622073578,3.604724080267562,3.861511752136756,4.32735251663115,3.683818941442381,3.9498201511898814,3.861511752136756,12.724938827342408
MT_189,58.392481598317545,45.100552050473176,45.82840431125129,39.28913148977255,40.1393613684942,37.67189906309197,40.1393613684942,42.99932379872467
MT_190,34.952346041055705,27.254398826979482,24.323069403714552,31.454672191880594,27.22910018167653,28.015104895164413,27.22910018167653,21.214256566869036
MT_191,257.49400479616315,104.09172661870548,177.34562350119916,134.62068670421417,114.72817297919472,118.86477896405013,114.72817297919472,142.6175251848214
MT_192,55.67207307979121,88.07171265224953,46.980642555306964,67.82459735297824,52.97381616166178,61.03015750691723,52.97381616166178,49.37043382871624
MT_193,25.168396140542473,9.603131257964673,16.09320953941378,17.281963854148785,13.028918940795691,15.104137044948658,13.028918940795691,12.588644572985187
MT_194,254.87663312146893,429.86405367231623,239.2284825211859,284.1399551185007,343.9678945595263,309.53416039445915,343.9678945595263,253.33378934265443
MT_195,77.92230682459108,66.62436548223349,70.92322335025376,64.12170189204033,66.54902136964576,63.63934496016836,66.54902136964576,69.62978950569334
MT_196,2919.270833333327,2786.4583333333326,2811.545138888887,2607.5555874546776,2695.10709635416,2596.797058374856,2596.797058374856,2679.218531191088
MT_197,21.806395609318958,10.136648745519775,15.678903449820746,16.95788245256149,14.86988159918014,15.835943210376405,14.86988159918014,13.890721129217576
MT_198,47.63349514563112,46.78398058252429,37.78317152103563,35.92001025952505,34.1493876271006,34.79905067588196,34.1493876271006,35.14397855801969
MT_199,56.95121368501531,38.996798547400594,46.593081039755326,54.514941824185826,47.53649341221612,51.016618549856844,47.53649341221612,40.94932575128461
MT_200,95.44161848384731,91.88561169236418,80.3319222650514,77.66104177769803,75.29854309821442,76.55768013587688,75.29854309821442,79.06749365049754
MT_201,44.61465571699308,34.28353337544749,34.85602232048854,33.54103987978851,29.56727760991292,31.247264831983383,29.56727760991292,34.69774963826868
MT_202,25.457746478873215,16.038732394366104,15.511150234741775,12.212616022693625,12.074910960846653,11.806605307179366,12.074910960846653,9.584039187085912
MT_203,52.17293906810031,25.07840501792116,40.20721326164871,31.914013802531382,36.36110967547234,31.889102890989353,36.36110967547234,37.18983743309842
MT_204,92.92599502487572,40.516169154228756,63.142101990049866,60.59035856585988,60.324942593550816,59.34170551946729,60.324942593550816,62.29677514659685
MT_205,28.270656779660964,0.0,19.789459745762667,20.877408380917142,11.909578204828442,15.67669134227937,11.909578204828442,15.4399847522279
MT_206,36.380775105001874,38.152682321496734,34.3469597174494,33.84717804677944,33.93906008191308,33.46199391527535,33.93906008191308,34.84857655144083
MT_207,127.33843537414931,119.06179138321977,122.39795918367317,109.74542231771814,122.30833966175167,114.1710878762269,122.30833966175167,120.80420609183169
MT_208,817.7521008403356,822.3039215686277,740.5462184873949,868.6490180209667,788.8160497841717,825.4737202851148,825.4737202851148,708.4109049601275
MT_209,87.158203125,109.86328125,93.4814453125,74.39452423729297,92.17514165242513,81.59927873470377,92.17514165242513,87.50185823754411
MT_210,165.53456072351426,34.61455641688203,109.43039405684756,61.91998690264733,60.543943433079825,61.30076797712483,60.543943433079825,86.45448488766431
MT_211,27.512786458333334,14.741953125,19.68986979166667,17.241272684958865,16.824827740987143,16.987278778147758,16.824827740987143,18.743436530076313
MT_212,48.28811369509035,47.399870801033536,46.71350129198961,49.07231622140756,47.797182980125775,48.3441476604994,47.797182980125775,46.77296672397628
MT_213,119.75777295733945,49.439624005784786,84.9602313810559,70.37583278044376,70.84192783799783,70.47519895640998,70.84192783799783,68.20412249714576
MT_214,54.76705702647663,15.932620502376105,38.10781568228111,33.0980976618609,26.62465051105862,29.15438945319238,26.62465051105862,30.729372886085628
MT_215,26.72609508547005,15.157585470085522,18.74165331196581,24.70412486079608,20.107331854665365,21.68605168511642,20.107331854665365,15.614834287049455
MT_216,202.53408776301214,232.1743493909186,204.22793812292335,182.72972448032033,200.25087950950487,187.73004729262652,200.25087950950487,197.99285540186483
MT_217,32.61189634864545,37.47055359246167,31.897820965842143,33.036235125756725,32.86753065089031,32.62311265482444,32.86753065089031,35.380817426595364
MT_218,133.17127441714015,106.94313169502264,106.10387129804747,101.85053377804695,100.19465103582114,100.63846055301832,100.19465103582114,106.7097408771068
MT_219,90.16577060931901,46.7293906810036,75.76388888888889,59.31586105952189,63.32677606015226,60.78703038438989,63.32677606015226,66.44735897446817
MT_220,499.73628691983134,404.2721518987344,422.0727848101264,227.48230362695827,229.10599044606624,225.2146229009212,229.10599044606624,327.3391450877899
MT_221,13.491237202845703,12.216944299843831,9.7383090404303,13.393388078860369,9.972783363881106,11.748609331367389,9.972783363881106,12.777844642170196
MT_222,95.18055555555556,160.2222222222222,105.16527777777769,88.94540452039756,100.34898588392473,92.76383699206492,100.34898588392473,100.45222338609045
MT_223,0.0,0.0,0.0,2.6856263128538416,2.7107074425245323,2.6969127779146755,0.0,15.908626704066677
MT_224,398.49486714975774,229.7569444444439,336.85507246376704,295.96577569552664,295.75167476635613,293.75742821149254,293.75742821149254,311.0651028895584
